date,tweet_original,tweet
2021-11-27 20:06:22+00:00,"@schfess ptm, aku bisa nambah ilmu 'lebih' dari yang dibuku atau di internet walopun itu agk oot dari materi yg dipelajari""",ptm aku nambah ilmu lebih dari dibuku internet walaupun agak oot dari materi dipelajari
2021-11-27 19:33:42+00:00,"@summerjogja nggakk maksudnya feel nya itu loh, kalo ptm biasanya gw siapin mapel dulu sm mandi pagi eh ini kaga'",maksudnya feel kalau ptm biasanya gue siapin mata pelajaran sama mandi pagi eh
2021-11-27 19:19:07+00:00,"malesnya ptm gini, bocil2 bgst pd mencetin bel rumah gua asuuu, pengen w takol'",malesnya ptm bocil bangsat pada mencetin bel rumah gua asu pengen takol
2021-11-27 18:58:38+00:00,Kasus harian naik tetep maksain PTM walau terbatas,kasus harian naik tetap maksain ptm walau terbatas
2021-11-27 18:50:39+00:00,"@Askrlfess Untung dah engga sih, karena dah PTM 100% tidur suka jam 9 / 10'",untung dah karena dah ptm tidur suka jam
2021-11-27 18:50:26+00:00,"yuhuuu, setelah dua hari pjj di rumah dan hari ini balik ptm lg.\nmari kita siap-siap~'",yuhu setelah dua pjj rumah balik ptm lagi mari siap siap
2021-11-27 18:43:14+00:00,mls ptm,mls ptm
2021-11-27 18:42:01+00:00,"@Millypiepi: Ga enak nya PTM full buat anak SMK kyk aku tu sklh jm 1 smpe jm 6 sore, jdi plng sklh udh capek bgtt tpi hrus bisa maksain",enak ptm full buat anak smk kayak aku sekolah jm sampai jam sore jadi pulang sekolah sudah capek bangett maksain
2021-11-27 18:40:29+00:00,aaa malas bgt ptm,aaa malas banget ptm
2021-11-27 18:34:04+00:00,kyknya ptm disini bakal distop lg deh...,kayaknya ptm disini bakal distop lagi deh
2021-11-27 18:28:19+00:00,"@reginskrt: ya lagian sih, ptm langsung jebret 100% anak sekolah mau dijadiin kelinci percobaan omicron apa gimana?",ya lagian ptm langsung jebret anak sekolah mau dijadiin kelinci percobaan omicron
2021-11-27 18:24:10+00:00,@schfess PTM nder soalnya materi sama tugas2nya bisa lebih ngerti ketimbang PJJ abis itu PTM belajarnya asik soalnya bareng temen2',ptm nder soalnya materi sama tugasnya lebih ngerti ketimbang pjj abis ptm belajarnya asik soalnya bareng temen
2021-11-27 18:23:20+00:00,"Asli capek, ptm ulangan math dan b indo,  trs latihan sore sampe jam 7 , lanjut nyicil ngerjain tugas",asli capek ptm ulangan math indo trs latihan sore sampai jam lanjut nyicil ngerjain tugas
2021-11-27 18:09:49+00:00,ribet bgt coi udh kebiasa ptm 100% harus balik lagi ke 50%.,ribet banget coi sudah kebiasa ptm balik lagi
2021-11-27 18:03:36+00:00,"Nunggu kasus positif ngelonjak dulu gitu ? Kemudian baru stop PTM gitu ? Heran , gak waras",nunggu kasus positif ngelonjak kemudian stop ptm heran waras
2021-11-27 18:00:24+00:00,"Kalo gue liat liat sekolah gue batu juga anjir, udh tau ada yg kena covid malah masih lanjut ptm... Diliburin 2 hari aja",kalau gue liat liat sekolah gue batu anjir sudah tau ada kena covid malah lanjut ptm diliburin aja
2021-11-27 17:59:39+00:00,"@dr_koko28: Semakin banyak CoV terdeteksi di sekolah. -imho- mas menteri @nadiemmakarim, sudah waktunya untuk mengevaluasi PTM.'",koko semakin banyak cov terdeteksi di sekolah imho mas menteri sudah waktunya mengevaluasi ptm
2021-11-27 17:54:57+00:00,@schfess ptm enak bisa ngerti materi tapi terlalu banyak tugas kelompok sama individu nya',ptm enak ngerti materi terlalu banyak tugas kelompok sama individu
2021-11-27 17:51:24+00:00,'semenjak ptm gue sering bgt tiba tiba kebangun pas lagi tidur abis itu reflek nangis+ngeluh capek',semenjak ptm gue sering banget tiba tiba kebangun lagi tidur abis reflek nangis ngeluh capek
2021-11-27 17:47:43+00:00, semoga Jogja ga ikut ikutan aduhhh udah enak PTM',semoga jogja ikut ikutan aduh udah enak ptm
2021-11-27 17:46:41+00:00," Laahhh bukan nya di sekolah diterapkan, diharuskan malahan seperti dipaksa harus di vaksin buat bisa PTM",bukan sekolah diterapkan diharuskan malahan seperti dipaksa vaksin buat ptm
2021-11-27 17:45:07+00:00,"Ptm, karna dapat uang jajan dan jadi paham sama materi yg kita lagi pelajari. Plusnya ketemu mas crus'",ptm karena dapat uang jajan jadi paham sama materi lagi pelajari plusnya ketemu mas crush
2021-11-27 17:44:44+00:00,"Seharusnya di tengah naiknya kasus covid varian omicron, sementara sekolah kembali online saja. Nanti kalau sdh landai kasusnya baru ptm",seharusnya tengah naiknya kasus covid varian omicron sementara sekolah kembali online saja nanti kalau sudah landai kasusnya ptm
2021-11-27 17:44:06+00:00,Please jangan pjj lagi please. Pengen ngehabisin waktu yang tersisa sblm lulus dengan sebaik mungkin. ,please jangan pjj lagi please pengen ngehabisin tersisa sebelum lulus sebaik mungkin
2021-11-27 17:38:05+00:00,"jgn smpe ni tmn2 kmps terpapar grgr ptm, awas ja dibatalkan ptm krna nunggu kena dlu.",jangan smpe tmn kampus terpapar gegara ptm awas sja dibatalkan ptm karena nunggu kena dulu
2021-11-27 17:36:48+00:00,mulai mencium aroma aroma ptm 50% nih,mulai mencium aroma aroma ptm
2021-11-27 17:36:29+00:00,Aku padahal nanti pagi ptm tapi belum bisa tidur,aku nanti pagi ptm belum tidur
2021-11-27 17:32:42+00:00,"aku 50:50 sih. masing2 ada kurlebnya. pjj alu jenuh, tp enak jd lebih ga cape fisik. ptm asik ktmu tmn2",besok gue ptm anjir gabisa tidur lagi
2021-11-27 17:24:39+00:00,"Ptm jangan berenti pliss, stress gua dirumah tai",ptm jangan berhenti plis stress gua dirumah tai
2021-11-27 17:17:17+00:00,"besok w ptm, tapi gabisa tidur anyink",besok ptm gabisa tidur anjing
2021-11-27 17:16:36+00:00, Lebih baik distop dulu #ptm untuk sementara waktu melihat kasus penularannya yg lebih cepat daripada pjj,lebih baik distop sementara melihat kasus penularannya lebih cepat pjj
2021-11-27 17:05:23+00:00,klo ptm enaknya gue bs ketemu guru terus praktek ayEy,kalau ptm enaknya gue ketemu guru praktek ayey
2021-11-27 17:05:20+00:00,"gueEEE apaya,, gue suka ptm.... pas kbm nya aja .... gue ga mau ke sekolah",gue gue suka ptm kbm aja gue mau sekolah
2021-11-27 17:04:34+00:00,sumpah bisa ga sih gw ga ptm,sumpah gue ptm
2021-11-27 16:59:01+00:00,Sumpah kalo dalam waktu dekat gak ptm lagi aku di prank banget sama semesta,sumpah kalau dalam dekat ptm lagi aku prank banget sama semesta
2021-11-27 16:57:50+00:00,d siang di tv katanya ada 90an murid kena weh serem ptm 100 persen ,tv katanya ada murid kena weh serem ptm persen
2021-11-27 16:56:33+00:00,ihh besok ptm males banget,ihh besok ptm males banget
2021-11-27 16:56:12+00:00,"kampus gua rencananya semester depan udh ptm, jujur seneng bgt tp degdegan jg karena udah lama ga masuk kelas",kampus gua rencananya semester depan sudah ptm jujur seneng banget degdegan jg karena udah lama masuk kelas
2021-11-27 16:54:32+00:00,ini omicron lagi naik naiknya apa ga ada pencegahan buat ngga maksain ptm dlu ga sih?:( apa nunggu ada yg kena dulu,omicron lagi naik naiknya ada pencegahan buat maksain ptm dulu nunggu ada kena
2021-11-27 16:50:47+00:00,"Kalo ku sih ptm, penjelasan lebih dipahami dan tugas dikit karna menekan ke pemahaman. Klo PJJ gila tugas",kalau ptm penjelasan lebih dipahami tugas dikit karena menekan pemahaman kalau pjj gila tugas
2021-11-27 16:47:33+00:00,"ptm, soalnya pelajaran lebih meresap",ptm soalnya pelajaran lebih meresap
2021-11-27 16:44:47+00:00,"di sekolahku lagi pada ngeluh sakit sendi, flu batuk, sama badan anget gitu. udh banyak yg ngalamin, termasuk aku sendiri. PTM 100%",sekolahku lagi ngeluh sakit sendi flu batuk sama badan anget sudah banyak ngalamin termasuk aku sendiri ptm
2021-11-27 16:40:11+00:00,@guanhengera semenjak ptm kerjaan gua kalo gk tidur ya ketiduran',semenjak ptm kerjaan gua kalau tidur ya ketiduran
2021-11-27 16:39:19+00:00," Wkwk biasanya baru bisa tidur jam segitu kaaa Wahaaa enak yah kaa, aku males banget sekarang ptm",wkwk biasanya tidur jam segitu kaaa wah enak aku males banget sekarang ptm
2021-11-27 16:34:10+00:00,Yang kemarin ngotot PTM 100% dengan banyak kasusnya covid di sekolah Sekarang ngumpet ya?',kemarin ngotot ptm banyak kasusnya covid di sekolah sekarang ngumpet ya
2021-11-27 16:33:01+00:00,"Gue sekolah PTM kek buat HEALING bisa ketawa, cekikikan, di rumah belum tentu bisa kek gitu",gue sekolah ptm kayak buat healing ketawa cekikikan di rumah belum tentu kayak
2021-11-27 16:29:57+00:00,"udah semester 6, baru awal ptm full pula, tapi tugasnya masih sama kek pas daring, bedanya yg sekrang banyak tugas",udah semester awal ptm full pula tugasnya sama kayak daring bedanya sekrang banyak tugas
2021-11-27 16:28:13+00:00,cape ptm jujur,cape ptm jujur
2021-11-27 16:26:49+00:00,'gua msh mau main hp tapi besok kan ptm :)))))',gua msh mau main hp besok ptm
2021-11-27 16:25:22+00:00,Speechless.. sama pemda DKI yang tetap ngotot PTM 100%\nPadahal dulu paling ngotot jakarta harus di lockdown ,speechless sama pemda dki tetap ngotot ptm paling ngotot jakarta lockdown
2021-11-27 16:14:03+00:00, masih menemukan banyak pelanggaran prokes dalam pelaksanaan PTM 100 persen,menemukan banyak pelanggaran prokes dalam pelaksanaan ptm persen
2021-11-27 16:11:55+00:00,"Siapa yang bilang semenjak ptm jadi ga stress lagi, yang ada makin stress AJG'",semenjak ptm jadi stress lagi ada makin stress anjing
2021-11-27 16:01:29+00:00,"Sama ky ponakan sy mak dok Sy bersikeras bilang ke ortunya jgn pernah mau di vaksin demi PTM,daring aja",sama kaya ponakan saya mak dok saya bersikeras ortunya jangan pernah mau vaksin ptm daring aja
2021-11-27 15:57:49+00:00,"yyy betul , sbnrnya pjj enak ptm jg enak , tp skrng kasus omicorn lagi naik mending pjj dlu deh :( ngeri cuy",ya betul sebenarnya pjj enak ptm enak sekarang kasus omicorn lagi naik mending pjj dulu deh ngeri cuy
2021-11-27 15:52:30+00:00,"Gatau deh masing2 punya kelebihan yang gua butuhin.. pjj = for uh/uas dkk, ptm = gampang dimengerti'",gatau deh masing punya kelebihan gua butuhin pjj uhuas dkk ptm gampang dimengerti
2021-11-27 15:52:27+00:00," kemarin dah kena, skrg ptm lagi'",kemarin dah kena sekarang ptm lagi
2021-11-27 15:49:30+00:00,btw ya.. audeh nangis besok ptm huuuuuuuuuuuu',way ya audeh nangis besok ptm huhu
2021-11-27 15:41:11+00:00,Shift 2 bikin aku lelah banget nget nget sampai skrg masih ngerjain tugas klo pagi2 ngerjainnya takut ga selesai ka,shift aku lelah banget nget nget sampai sekarang ngerjain tugas kalau pagi ngerjainnya takut selesai
2021-11-27 15:39:29+00:00,aa gak mau udah lumayan nyaman ptm ntar otak ku bodoh lagi,aa mau udah lumayan nyaman ptm bentar otak bodoh lagi
2021-11-27 15:39:09+00:00,Minggu depan PTM 100% Gak mau pengen per sesi aja masa setiap hari harus hapalan bahasa Inggris sama keagamaan pusing,depan ptm mau pengen per sesi aja masa setiap hapalan bahasa inggris sama keagamaan pusing
2021-11-27 15:38:20+00:00,@PartaiSocmed: Hanya berupa teguran. Sudah kami ingatkan berkali2 prokes tidak mungkin diterapkan di sekolah tanpa sanksi tegas,berupa teguran sudah ingatkan berkali prokes mungkin diterapkan sekolah sanksi tegas
2021-11-27 15:33:30+00:00,"males, ngotorin seragam, buang bensin, soalnya pas hari itu tuh cmn pensi doang gt jd ya ngapain mending di rumah",males ngotorin seragam buang bensin soalnya cuma pensi doang jadi ya ngapain mending rumah
2021-11-27 15:31:51+00:00,ni kyknya sekolah lain udh pada balik pjj lagi sekolah gue masih tetep ptm aneh',kayaknya sekolah lain sudah balik pjj lagi sekolah gue tetap ptm aneh
2021-11-27 15:27:50+00:00,@v1scasa kalau w punya cewe mending ptm sih tar biar bisa bucin plek plek plek tiap hari,kalau punya cewe mending ptm tar biar bucin plek plek plek tiap
2021-11-27 15:26:53+00:00,"sekelas positif covid semua, kantin ama kopsis sekolah ditutup tpi tetep disuruh ptm",sekelas positif covid semua kantin sama kopsis sekolah ditutup tetap disuruh ptm
2021-11-27 15:22:54+00:00,schfess Pjj krna PTM tmn ku pada gak asik tpi KLO pjj capek juga gak kuat ngerjain tugas yg gk masuk ke otak tpi klo,pjj karena ptm teman asik kalau pjj capek kuat ngerjain tugas masuk otak kalau
2021-11-27 15:22:38+00:00,"lemes bre ptm isinya kerkom, praktek, laporan, presentasi. niatnya mau kejar materi malah isinya gitu'",lemes bre ptm isinya kerja kelompok praktek laporan presentasi niatnya mau kejar materi malah isinya
2021-11-27 15:20:06+00:00," Kalau PTM di ganti dengan belajar online, trus pelajar yang vaksin kemarin sampai ada yang dipaksa",kalau ptm di ganti belajar online trus pelajar vaksin kemarin sampai ada dipaksa
2021-11-27 15:16:21+00:00,"Awal 2022 wow... di bercandain PTM dadakan awal tahun, terus nyaman PTM 3 Minggu walau dengan tugas yang numpuk numpuk",awal wow bercandain ptm dadakan awal nyaman ptm walau tugas numpuk numpuk
2021-11-27 15:16:19+00:00,"Setelah ptm, aku jadi males banget",setelah ptm aku jadi males banget
2021-11-27 15:13:34+00:00,ptm 50% mending kl ada ulhar online semua aja,ptm mending kalau ada ulhar online semua aja
2021-11-27 15:12:07+00:00,takut nanti pjj lagi. jjur sebenernya gue jg maless ptm tp ni tugas kelompok banyak bgt.. gw males klo ngerjainnya onlen onlenan ribet',takut nanti pjj lagi jujur sebenernya gue males ptm tugas kelompok banyak banget gue males kalau ngerjainnya online online ribet
2021-11-27 15:10:25+00:00,"mau nangis aja, sekolahku balik ke sistem pjj.. bismillah bisa balik ptm lagi:((",mau nangis aja sekolahku balik sistem pjj bismillah balik ptm lagi
2021-11-27 15:09:16+00:00,schfess Males yakin sama siswa/ guru yang buka masker seenaknya pas PTM,males yakin sama siswa guru buka masker seenaknya ptm
2021-11-27 15:06:59+00:00,hoo kentut ptm kentut kentut,hoo kentut ptm kentut kentut
2021-11-27 15:04:08+00:00,aku dengar dari kalian PTM masih 100% ya? masih tatap muka belajarnya dan kerjanya pun masih belum WFH. padahal kasus udah pada naik,aku dengar dari kalian ptm ya tatap muka belajarnya kerjanya belum wfh kasus sudah naik
2021-11-27 15:03:07+00:00,"@schfess Gak punya temen sebangku, duduk nya sendiri karna blum ptm 1000%",punya temen sebangku duduk sendiri karena belum ptm
2021-11-27 14:59:40+00:00,@schfess Ptm. Pjj membuatku malas belajar,ptm pjj membuatku malas belajar
2021-11-27 14:59:09+00:00,mending turu bsk ptm tai kucing,mending turu besok ptm tai kucing
2021-11-27 14:55:55+00:00,YOLAHH gue seneng si pjj lagi tpi ptm tuh lebih seruu rasanya,yolahh gue seneng pjj lagi ptm lebih seru rasanya
2021-11-27 14:54:05+00:00,@Iandryx Enak bener ga ptm,enak bener ptm
2021-11-27 14:49:07+00:00,update terkini aku wes mulai bosen PTM',update terkini aku wes mulai bosen ptm
2021-11-27 14:48:53+00:00,@mindianie SAMA bayangin km ptm terus tetep dikasih tugas',sama bayangin ptm tetap dikasih tugas
2021-11-27 14:44:01+00:00,"Udah hari rabu aja nih. Awalai hari ini dengan semangat! walaupun sekolah udah PTM 100%, tapi tetap harus belajar",sudah aja awali semangat walaupun sekolah sudah ptm tetap belajar
2021-11-27 14:42:39+00:00,'ptm membuatku sibuk,ptm membuatku sibuk
2021-11-27 14:39:33+00:00,"es pjj tapi jangan kelamaan, kayaknya aku bakal kangen ptm",es pjj jangan kelamaan kayaknya aku bakal kangen ptm
2021-11-27 14:38:23+00:00,"Besok ptm, tapi males banget ga pengen bobo",besok ptm males banget pengen bobo
2021-11-25 14:35:54+00:00,udah seru-seru ptm padahal',udah seru seru ptm
2021-11-25 14:35:48+00:00,"hadehh, gue udh sibuk lagi nih gegara sekolah udh ptm, mana bentar lagi wisuda KSHAKAHSA SENENG BGT WISUDANYA OFFLINE",hadeh gue sudah sibuk lagi gegara sekolah sudah ptm bentar lagi wisuda kshakahsa seneng banget wisudanya offline
2021-11-25 14:32:38+00:00," Oke"" aja. Sekolah aku baru 2 minggu PTM 100% udah ada yang kena soalnya:)'",oke aja sekolah aku ptm udah ada kena soalnya
2021-11-25 14:31:47+00:00,"@schfess masi ptm, dan smga ptm terus amin'",ptm semoga ptm amin
2021-11-25 14:30:28+00:00,blm juga ptm 100% tapi sekolah lain udh ada yg kena omnicorn. Yaudah yukk pjj lagi wkwk,belum ptm sekolah lain sudah ada kena omnicorn yaudah yuk pjj lagi wkwk
2021-11-25 14:28:25+00:00,Dahlah Dri awal jg sdh tdk yakin ptm 100% bakalan awet',dahlah dari awal sudah yakin ptm bakalan awet
2021-11-25 14:26:44+00:00,jujur lebih suka ptm yang 50% tapiii temen gue beda sesi dan gue gapunya temen lg di sesi yg sama kaya sebelumya,jujur lebih suka ptm tapi temen gue beda sesi gue gapunya temen lagi di sesi sama kaya sebelumya
2021-11-25 14:26:35+00:00,@cake_boop Gaenak lahh apalagi kalau ptm. Selama belajar narik ingus mulu,gaenak kalau ptm selama belajar narik ingus mulu
2021-11-25 14:26:21+00:00,"mungkin gara2 ptm gue sering julid, jadi suka lupa pls",mungkin gara ptm gue sering julid jadi suka lupa pls
2021-11-25 14:21:43+00:00,"semenjak ptm gue jadi suka lupa deadline2 tugas, tapi kalo lagi pjj gue inget terus",semenjak ptm gue jadi suka lupa deadline tugas kalau lagi pjj gue inget
2021-11-25 14:21:09+00:00,Ayolah @DKIJakarta hentikan lagi PTM demi kesehatan semua warga Jakarta',ayolah hentikan lagi ptm kesehatan semua warga jakarta
2021-11-25 14:20:40+00:00,"@schfess pjj ptm pahamnya sama aja, tp kurangnya kl ptm tugas byk jadi ga fokus materi'",pjj ptm pahamnya sama aja tp kurangnya kalau ptm tugas banyak jadi fokus materi
2021-11-25 14:19:21+00:00,"Gilaa ngeri banget.. kan sklh w ptm, dn bru di kabarin klo ada siswa/i yg positif covid 19Untung w ga milih ptm krn dilarang ortu..'",gila ngeri banget sekolah ptm bru di kabarin kalau ada siswai positif covid untung milih ptm karena dilarang tua
2021-11-25 14:14:29+00:00,"Baik baikk, tapii besokk aku ptm lgi, ihh mls bgt",baik baik besok aku ptm lagi ihh mls banget
2021-11-25 14:11:58+00:00,anjay besok ptm,anjay besok ptm
2021-11-25 14:11:37+00:00,Ptm.. Cape tau ahaha,ptm cape tau ahaha
2021-11-25 14:11:01+00:00, PTM LAGI BGST',ptm lagi bangsat
2021-11-25 14:05:35+00:00,knp ptm malah capek bgt',ptm malah capek banget
2021-11-25 14:05:13+00:00,@schfess sekolahku ptm nder dari awal tahun lalu... ademm banget keknya gak ada kasus covid sama sekali',sekolahku ptm nder dari awal lalu ademm banget kayaknya ada kasus covid sama sekali
2021-11-25 14:04:56+00:00,@sukufushie KAYAK GAK KONSISTEN BGT GT LOH PJJ YA PJJ PTM YA PTM',kayak konsisten banget pjj ya pjj ptm ya ptm
2021-11-25 14:04:06+00:00,pdhal lagi nyamannya ptm:(',lagi nyamannya ptm
2021-11-25 13:55:54+00:00,gue takut full PTM karena apa? karena disana tugas-tugas udah pada baris mau ngejar gue,gue takut full ptm karena karena tugas tugas sudah baris mau ngejar gue
2021-11-25 13:50:30+00:00,ptm gak enaknya cuma pas kelompokan,pengen pjj pengen ptm
2021-11-25 13:45:54+00:00,"50% pengen pjj, tapi 50% pengen ptm",balik ptm lagi karena ada positif
2021-11-25 13:45:49+00:00,harusnya jadi online siii aaa iya ada seru nya jg sihh ptm',harusnya jadi online aaa iya ada seru ptm
2021-11-25 13:43:50+00:00,@roguenter iyaa capek ptm,iyaa capek ptm
2021-11-25 13:42:42+00:00,@kieeesaaa sama anjir klo pjj emg banyak bet tugasnya ga kek ptm',sama anjir kalau pjj emg banyak banget tugasnya kayak ptm
2021-11-25 13:40:26+00:00,@menghiIank pdhal baru sebulan ptm tpi udh mau remuk anjir badan ini ,ptm sudah mau remuk anjir badan
2021-11-24 13:40:05+00:00,"ptm, pelajarannya lebih masuk ke otak. kalo pjj jujur aja guruku jarang banget zoom, jadi cuma ngasih materi",ptm pelajarannya lebih masuk otak kalau pjj jujur aja guruku jarang banget zoom jadi cuma ngasih materi
2021-11-24 13:40:01+00:00,drpd 50% ptm mending 100% pjj,ptm mending pjj
2021-11-24 13:39:29+00:00,"@kieeesaaa bgst doain skolah gw juga biar pjj, males bangun pagi anj klo ptm",bangsat doain sekolah gue biar pjj males bangun pagi anjing kalau ptm
2021-11-24 13:37:23+00:00,lama2 gw jadi pengen pjj aja gak ptm,lama gue jadi pengen pjj aja ptm
2021-11-24 13:34:37+00:00,"Udh ptm 100%, jdi ptmt lagi sialan",sudah ptm jdi ptmt lagi sialan
2021-11-24 13:33:02+00:00,ada kasus positif di sekolah?? tetap tenang dan ptm spt biasa rambut gondrong/dicat?? pulang dl mas mbak dibenerin dl rambutnya nggih,ada kasus positif sekolah tetap tenang ptm biasa rambut gondrong dicat pulang dulu mas mbak dibenerin dulu rambutnya nggih
2021-11-24 13:31:33+00:00,kembaliin waktu tidurku woiiii anjir ptm makin banyak aja ni tugas,kembaliin tidurku woi anjir ptm makin banyak aja tugas
2021-11-24 13:30:22+00:00,males besok ptm,males besok ptm
2021-11-24 13:29:01+00:00,"@Janeberly_ Gw ga bosen, cmn ngerasa lebih seru PTM aja",gue bosen cuma ngerasa lebih seru ptm aja
2021-11-24 13:28:47+00:00,@jejesszz_a srius? :((( moga ptm gasih dah bosen gt,serius moga ptm dah bosen
2021-11-24 13:28:45+00:00,"@wootroopers udah gt sklh dah ptm 100%,trs grgr itu naik lg kasusnya, mana ada omicron segala'",sudah sekolah dah ptm gegara naik lagi kasusnya ada omicron segala
2021-11-24 13:26:24+00:00,sekolah sender mau balik ptm 50% lagi huhu,sekolah sender mau balik ptm lagi huhu
2021-11-24 13:25:33+00:00,"hadueee mtk menyusahkan, untung besok pjj, kalo bsk ptm ketar ketir aku blm ngerjain pr mtk",haduh mtk menyusahkan untung besok pjj kalau besok ptm ketar ketir aku belum ngerjain pr mtk
2021-11-24 13:24:59+00:00,@ftjaeyuun PTM DONG BIAR SEMANGAT BELAJAR NYA',ptm dong biar semangat belajar
2021-11-24 13:24:07+00:00,"gatau lagi bingung mau ngapain di rumah, mau ptm :('",gatau lagi bingung mau ngapain rumah mau ptm
2021-11-24 13:22:25+00:00,bsk ptm 50% lagi tp kok ak galau  LAGIAN KPN JD BANYAK YG POSITIF SIH ELAH,besok ptm lagi aku galau lagian jadi banyak positif elah
2021-11-24 13:21:24+00:00,sudah lelah ptm,sudah lelah ptm
2021-11-24 13:21:00+00:00,Males banget ptm besok,males banget ptm besok
2021-11-24 13:18:58+00:00,bsk sklh ptm malesnya ampe ke tulang,besok sekolah ptm males sampai tulang
2021-11-24 13:18:50+00:00,@newsplatter: Sekolah gak mau stop PTM aja ya? Banyak anak yg belum usia vaksin. ,sekolah mau stop ptm aja ya banyak anak belum usia vaksin
2021-11-25 13:17:01+00:00,semoga pjj sampe tahun ajaran berakhir ya allah gatau gak suka ptm,semoga pjj sampai tahun ajaran berakhir ya allah gatau suka ptm
2021-11-25 13:16:22+00:00,"bajingan ptm, baru awal gini tugas presentasi banyak banget ngentot",bajingan ptm baru awal tugas presentasi banyak banget ngentot
